label,text,description
ENTY:dismed,What is another term for the painful wrist syndrome ?,"Inquiries about diseases, medical conditions, and related terms."
ENTY:dismed,What is a fear of parasites ?,"Inquiries about diseases, medical conditions, and related terms."
ENTY:event,What was the name of the famous battle between Texas and Mexico ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What holidays or observances are celebrated in Italy ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What are the ages in comic book lingo ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What was the name of Hitler 's unsuccessful attempt to overthrow the Bavarian government in Munich in 1923 ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What was the name of the Protestant revolt against the supremacy of the Pope ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What concerts are held in New York this week ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What was the name of the famous battle between Texas and Mexico ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What are the ages in comic book lingo ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What are some science fair projects for 8th graders ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What were the trials called which followed World War II ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What astronomical phenomenon takes place in Jan. 1999 ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What civil war was fought between 1936 and 1939 ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What age followed the Bronze Age ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What Jewish holiday saw the start of the 1973 Mideast War ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What astronomical phenomenon takes place in Jan. 1999 ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What are some important events of the 1830 's ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What war did Florence Nightingale tend the troops in ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What tragedy befell the city of Dogtown in 1899 ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What famous events have happened on March 27 ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What holidays or observances are celebrated in Italy ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What war saw a naval battle between the luxury liners Cap Trafalgar and the Carmania ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,"What events happened January 26 , 1978 ?","Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What are the rites accompanying the circumcision of a newly born-child in Judaism called ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What is considered the costliest disaster the insurance industry has ever faced ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What is the name of the American literary era that includes 1896 ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What is celebrated during the week of February 21-27 ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What war saw battles at Parrot 's Beak and Black Virgin ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,The U.S. Department of Treasury first issued paper currency for the U.S. during which war ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What are some of the significant historical events of the 1990s ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What historical event happened in Dogtown in 1899 ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What are the ages in comic book lingo ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What series of trials followed World War II ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,"What happened on January 15 , 1969 ?","Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What Jewish holiday saw the start of the 1973 Mideast War ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What war saw battles at Parrot 's Beak and Black Virgin ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What war did Johnny Reb and Billy Yank fight ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What war did the Potsdam Conference follow ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What Jewish holiday saw the start of the 1973 Mideast War ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,"What World War I battle saw 6 , 0 troops killed in one day ?","Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What was Franklin Roosevelt 's program for economic recovery called during the Great Depression ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What holidays are celebrated in Ireland ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What famed gangland slaughter cut into the membership of Bugs Moran 's outfit ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What was the name of the U.S. 's first manned space program ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What war did the Wanna-Go-Home Riots occur after ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What age followed the Bronze Age ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What astronomical phenomenon takes place in Jan. 1999 ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What is the name of the 1919 occurrence in which British troops killed over 3 unarmed Indian protestors ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What are some important events of the 1830 's ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,What famous events have happened on March 27 ?,"Questions about specific events, including historical incidents and public occurrences."
ENTY:event,The trials resulting from World War II are known as what ?,"Questions about specific events, including historical incidents and public occurrences."
